fecha,ticker,nombre_empresa,sector,cierre,apertura,maximo,minimo,volumen,fecha_carga
2024-12-19,ATW,Attijariwafa Bank,Banca,751.08,749.22,757.8,742.06,203392,2026-05-09
2024-12-20,ATW,Attijariwafa Bank,Banca,739.13,739.87,747.38,737.8,418288,2026-05-09
2024-12-23,ATW,Attijariwafa Bank,Banca,745.81,744.15,748.29,742.95,112239,2026-05-09
2024-12-24,ATW,Attijariwafa Bank,Banca,740.91,735.93,750.0,729.29,121431,2026-05-09
2024-12-25,ATW,Attijariwafa Bank,Banca,742.36,739.0,747.75,734.44,352162,2026-05-09
2024-12-26,ATW,Attijariwafa Bank,Banca,738.49,744.82,751.74,735.78,50510,2026-05-09
2024-12-27,ATW,Attijariwafa Bank,Banca,732.37,734.95,734.84,718.71,190005,2026-05-09
2024-12-30,ATW,Attijariwafa Bank,Banca,747.06,747.0,754.64,737.91,293970,2026-05-09
2024-12-31,ATW,Attijariwafa Bank,Banca,755.34,747.98,764.38,753.1,340170,2026-05-09
2024-01-01,BCP,Banque Centrale Populaire,Banca,312.69,313.09,316.41,311.8,321793,2026-05-09
2024-01-02,BCP,Banque Centrale Populaire,Banca,309.45,309.0,311.75,308.11,175596,2026-05-09
2024-01-03,BCP,Banque Centrale Populaire,Banca,317.77,316.67,319.89,314.14,499709,2026-05-09
2024-01-04,BCP,Banque Centrale Populaire,Banca,319.52,321.69,325.18,314.41,174957,2026-05-09
2024-01-05,BCP,Banque Centrale Populaire,Banca,323.68,321.37,326.16,320.54,447585,2026-05-09
2024-01-08,BCP,Banque Centrale Populaire,Banca,325.59,325.13,328.8,323.87,242204,2026-05-09
2024-01-09,BCP,Banque Centrale Populaire,Banca,330.33,333.0,332.2,326.61,367546,2026-05-09
2024-01-10,BCP,Banque Centrale Populaire,Banca,326.89,329.15,332.03,324.71,302820,2026-05-09
2024-01-11,BCP,Banque Centrale Populaire,Banca,332.56,331.9,335.2,326.54,336237,2026-05-09
2024-01-12,BCP,Banque Centrale Populaire,Banca,333.13,334.88,336.55,331.45,450980,2026-05-09
2024-01-15,BCP,Banque Centrale Populaire,Banca,337.96,340.14,339.67,336.69,191871,2026-05-09
2024-01-16,BCP,Banque Centrale Populaire,Banca,332.12,334.7,338.68,330.17,351558,2026-05-09
2024-01-17,BCP,Banque Centrale Populaire,Banca,332.84,333.14,334.78,332.62,365239,2026-05-09
2024-01-18,BCP,Banque Centrale Populaire,Banca,333.42,331.45,338.56,332.26,253154,2026-05-09
2024-01-19,BCP,Banque Centrale Populaire,Banca,330.95,329.33,333.78,330.31,82307,2026-05-09
2024-01-22,BCP,Banque Centrale Populaire,Banca,332.19,330.83,333.56,331.75,485278,2026-05-09
2024-01-23,BCP,Banque Centrale Populaire,Banca,338.33,338.96,343.74,336.99,367576,2026-05-09
2024-01-24,BCP,Banque Centrale Populaire,Banca,335.5,332.37,337.74,333.31,304067,2026-05-09
2024-01-25,BCP,Banque Centrale Populaire,Banca,339.37,340.29,345.24,332.62,389593,2026-05-09
2024-01-26,BCP,Banque Centrale Populaire,Banca,334.78,333.87,340.91,331.2,245998,2026-05-09
2024-01-29,BCP,Banque Centrale Populaire,Banca,343.26,341.85,349.16,340.32,481604,2026-05-09
2024-01-30,BCP,Banque Centrale Populaire,Banca,346.49,349.12,346.73,341.67,319718,2026-05-09
2024-01-31,BCP,Banque Centrale Populaire,Banca,353.66,353.38,359.23,348.84,446607,2026-05-09
2024-02-01,BCP,Banque Centrale Populaire,Banca,356.51,353.62,359.44,356.23,131757,2026-05-09
2024-02-02,BCP,Banque Centrale Populaire,Banca,358.18,360.52,364.44,357.4,63664,2026-05-09
2024-02-05,BCP,Banque Centrale Populaire,Banca,361.59,358.32,366.2,360.5,339528,2026-05-09
2024-02-06,BCP,Banque Centrale Populaire,Banca,361.0,362.64,367.02,356.71,303171,2026-05-09
2024-02-07,BCP,Banque Centrale Populaire,Banca,353.99,355.93,357.53,347.01,176536,2026-05-09
2024-02-08,BCP,Banque Centrale Populaire,Banca,355.89,354.84,359.7,349.34,306629,2026-05-09
2024-02-09,BCP,Banque Centrale Populaire,Banca,352.66,354.95,353.68,347.81,269438,2026-05-09
2024-02-12,BCP,Banque Centrale Populaire,Banca,348.0,348.11,353.46,341.15,160528,2026-05-09
2024-02-13,BCP,Banque Centrale Populaire,Banca,350.66,350.4,353.6,343.77,478011,2026-05-09
2024-02-14,BCP,Banque Centrale Populaire,Banca,349.49,346.31,352.99,348.91,307698,2026-05-09
2024-02-15,BCP,Banque Centrale Populaire,Banca,353.8,352.31,359.36,351.72,319066,2026-05-09
2024-02-16,BCP,Banque Centrale Populaire,Banca,350.45,353.47,354.65,345.61,285553,2026-05-09
2024-02-19,BCP,Banque Centrale Populaire,Banca,348.47,347.72,349.87,342.43,210399,2026-05-09
2024-02-20,BCP,Banque Centrale Populaire,Banca,353.28,353.61,357.45,349.83,232472,2026-05-09
2024-02-21,BCP,Banque Centrale Populaire,Banca,354.46,354.69,357.35,347.41,308783,2026-05-09
2024-02-22,BCP,Banque Centrale Populaire,Banca,348.18,348.81,351.45,347.75,241182,2026-05-09
2024-02-23,BCP,Banque Centrale Populaire,Banca,349.26,346.2,349.46,345.17,466843,2026-05-09
2024-02-26,BCP,Banque Centrale Populaire,Banca,355.46,354.48,356.95,351.21,486640,2026-05-09
2024-02-27,BCP,Banque Centrale Populaire,Banca,353.42,355.0,355.41,349.11,291836,2026-05-09
2024-02-28,BCP,Banque Centrale Populaire,Banca,355.96,353.83,361.04,349.33,99037,2026-05-09
2024-02-29,BCP,Banque Centrale Populaire,Banca,352.33,350.24,352.41,349.78,219912,2026-05-09
2024-03-01,BCP,Banque Centrale Populaire,Banca,351.75,348.3,354.63,349.87,195272,2026-05-09
2024-03-04,BCP,Banque Centrale Populaire,Banca,356.35,355.9,362.94,354.04,234135,2026-05-09
2024-03-05,BCP,Banque Centrale Populaire,Banca,357.29,360.02,358.09,351.13,198487,2026-05-09
2024-03-06,BCP,Banque Centrale Populaire,Banca,362.82,359.57,366.57,359.76,28074,2026-05-09
2024-03-07,BCP,Banque Centrale Populaire,Banca,364.67,362.42,370.41,361.53,156621,2026-05-09
2024-03-08,BCP,Banque Centrale Populaire,Banca,374.38,372.96,381.44,373.39,302107,2026-05-09
2024-03-11,BCP,Banque Centrale Populaire,Banca,367.35,369.05,372.84,362.79,494672,2026-05-09
2024-03-12,BCP,Banque Centrale Populaire,Banca,366.39,367.42,371.67,361.78,237434,2026-05-09
2024-03-13,BCP,Banque Centrale Populaire,Banca,361.62,361.01,367.6,358.86,242679,2026-05-09
2024-03-14,BCP,Banque Centrale Populaire,Banca,357.21,359.06,360.4,354.59,62265,2026-05-09
2024-03-15,BCP,Banque Centrale Populaire,Banca,352.89,353.66,358.58,349.14,26061,2026-05-09
2024-03-18,BCP,Banque Centrale Populaire,Banca,353.6,356.4,353.66,349.66,461442,2026-05-09
2024-03-19,BCP,Banque Centrale Populaire,Banca,354.57,356.83,361.13,350.98,169882,2026-05-09
2024-03-20,BCP,Banque Centrale Populaire,Banca,356.38,354.62,359.54,355.39,463222,2026-05-09
2024-03-21,BCP,Banque Centrale Populaire,Banca,351.58,349.97,355.47,347.79,123502,2026-05-09
2024-03-22,BCP,Banque Centrale Populaire,Banca,350.21,347.59,352.0,349.79,294944,2026-05-09
2024-03-25,BCP,Banque Centrale Populaire,Banca,346.16,345.03,351.3,342.73,388336,2026-05-09
2024-03-26,BCP,Banque Centrale Populaire,Banca,350.05,353.55,350.59,349.69,266505,2026-05-09
2024-03-27,BCP,Banque Centrale Populaire,Banca,346.39,345.74,352.44,345.23,117228,2026-05-09
2024-03-28,BCP,Banque Centrale Populaire,Banca,345.5,343.57,351.22,341.09,216548,2026-05-09
2024-03-29,BCP,Banque Centrale Populaire,Banca,347.83,349.66,349.33,346.88,472676,2026-05-09
2024-04-01,BCP,Banque Centrale Populaire,Banca,345.26,345.55,350.85,339.11,460983,2026-05-09
2024-04-02,BCP,Banque Centrale Populaire,Banca,348.13,345.69,353.61,347.61,300198,2026-05-09
2024-04-03,BCP,Banque Centrale Populaire,Banca,354.8,353.95,359.29,352.19,478535,2026-05-09
2024-04-04,BCP,Banque Centrale Populaire,Banca,355.61,355.0,358.27,348.88,186469,2026-05-09
2024-04-05,BCP,Banque Centrale Populaire,Banca,359.46,361.28,361.41,356.9,23233,2026-05-09
2024-04-08,BCP,Banque Centrale Populaire,Banca,350.51,347.15,352.13,350.33,252277,2026-05-09
2024-04-09,BCP,Banque Centrale Populaire,Banca,348.71,347.1,350.93,342.22,493236,2026-05-09
2024-04-10,BCP,Banque Centrale Populaire,Banca,349.48,349.6,355.8,346.37,166140,2026-05-09
2024-04-11,BCP,Banque Centrale Populaire,Banca,345.07,343.47,345.61,343.33,337871,2026-05-09
2024-04-12,BCP,Banque Centrale Populaire,Banca,345.92,346.81,351.65,344.61,362754,2026-05-09
2024-04-15,BCP,Banque Centrale Populaire,Banca,350.32,350.19,352.76,346.21,342597,2026-05-09
2024-04-16,BCP,Banque Centrale Populaire,Banca,342.42,341.47,345.99,336.97,114135,2026-05-09
2024-04-17,BCP,Banque Centrale Populaire,Banca,337.54,340.57,342.9,331.08,429048,2026-05-09
2024-04-18,BCP,Banque Centrale Populaire,Banca,338.29,339.18,344.27,335.45,380608,2026-05-09
2024-04-19,BCP,Banque Centrale Populaire,Banca,340.15,337.63,342.5,336.43,227314,2026-05-09
2024-04-22,BCP,Banque Centrale Populaire,Banca,343.17,343.58,346.34,342.82,23682,2026-05-09
2024-04-23,BCP,Banque Centrale Populaire,Banca,343.62,345.55,346.47,337.16,495514,2026-05-09
2024-04-24,BCP,Banque Centrale Populaire,Banca,345.53,346.97,345.62,343.36,164455,2026-05-09
2024-04-25,BCP,Banque Centrale Populaire,Banca,349.27,346.98,351.34,342.46,330304,2026-05-09
2024-04-26,BCP,Banque Centrale Populaire,Banca,347.54,350.82,350.73,341.78,234404,2026-05-09
2024-04-29,BCP,Banque Centrale Populaire,Banca,345.0,344.65,347.84,341.23,295810,2026-05-09
2024-04-30,BCP,Banque Centrale Populaire,Banca,344.3,341.95,349.27,340.55,330961,2026-05-09
2024-05-01,BCP,Banque Centrale Populaire,Banca,345.12,342.91,347.78,342.95,101198,2026-05-09
2024-05-02,BCP,Banque Centrale Populaire,Banca,342.4,339.65,345.75,341.79,437858,2026-05-09
2024-05-03,BCP,Banque Centrale Populaire,Banca,340.78,342.85,343.71,338.32,51830,2026-05-09
2024-05-06,BCP,Banque Centrale Populaire,Banca,342.41,339.82,347.48,342.09,20234,2026-05-09
2024-05-07,BCP,Banque Centrale Populaire,Banca,343.06,340.49,348.98,342.25,67616,2026-05-09
2024-05-08,BCP,Banque Centrale Populaire,Banca,342.29,344.69,345.93,339.45,281365,2026-05-09
2024-05-09,BCP,Banque Centrale Populaire,Banca,335.14,334.1,340.43,334.03,152482,2026-05-09
2024-05-10,BCP,Banque Centrale Populaire,Banca,335.13,331.99,337.12,332.73,221127,2026-05-09
2024-05-13,BCP,Banque Centrale Populaire,Banca,331.23,328.26,334.82,325.13,202485,2026-05-09
2024-05-14,BCP,Banque Centrale Populaire,Banca,335.13,332.73,337.44,333.39,11051,2026-05-09
2024-05-15,BCP,Banque Centrale Populaire,Banca,333.89,331.98,336.66,327.85,382673,2026-05-09
2024-05-16,BCP,Banque Centrale Populaire,Banca,329.9,330.99,334.73,327.22,478517,2026-05-09
2024-05-17,BCP,Banque Centrale Populaire,Banca,329.66,327.4,335.47,327.7,86918,2026-05-09
2024-05-20,BCP,Banque Centrale Populaire,Banca,334.68,332.13,335.49,328.43,88116,2026-05-09
2024-05-21,BCP,Banque Centrale Populaire,Banca,337.22,339.01,341.5,332.03,394370,2026-05-09
2024-05-22,BCP,Banque Centrale Populaire,Banca,338.11,339.27,342.05,337.54,459779,2026-05-09
2024-05-23,BCP,Banque Centrale Populaire,Banca,332.73,332.3,333.52,330.18,238931,2026-05-09
2024-05-24,BCP,Banque Centrale Populaire,Banca,339.2,339.53,340.64,334.09,316901,2026-05-09
2024-05-27,BCP,Banque Centrale Populaire,Banca,336.67,335.4,338.76,334.59,393152,2026-05-09
2024-05-28,BCP,Banque Centrale Populaire,Banca,340.44,340.32,341.58,337.69,218547,2026-05-09
2024-05-29,BCP,Banque Centrale Populaire,Banca,339.11,339.16,340.76,335.73,454473,2026-05-09
2024-05-30,BCP,Banque Centrale Populaire,Banca,342.52,341.75,344.35,342.36,236572,2026-05-09
2024-05-31,BCP,Banque Centrale Populaire,Banca,347.89,350.72,350.23,345.69,141379,2026-05-09
2024-06-03,BCP,Banque Centrale Populaire,Banca,350.6,347.21,355.85,346.22,66889,2026-05-09
2024-06-04,BCP,Banque Centrale Populaire,Banca,353.78,355.78,357.83,352.37,472111,2026-05-09
2024-06-05,BCP,Banque Centrale Populaire,Banca,353.36,350.71,360.33,352.54,236256,2026-05-09
2024-06-06,BCP,Banque Centrale Populaire,Banca,351.52,353.61,354.44,345.37,308088,2026-05-09
2024-06-07,BCP,Banque Centrale Populaire,Banca,352.1,352.92,357.41,346.47,371699,2026-05-09
2024-06-10,BCP,Banque Centrale Populaire,Banca,350.67,353.08,356.78,345.17,48134,2026-05-09
2024-06-11,BCP,Banque Centrale Populaire,Banca,361.05,358.14,365.95,358.82,430539,2026-05-09
2024-06-12,BCP,Banque Centrale Populaire,Banca,356.75,357.17,359.69,353.92,212834,2026-05-09
2024-06-13,BCP,Banque Centrale Populaire,Banca,361.04,361.05,366.48,358.29,490441,2026-05-09
2024-06-14,BCP,Banque Centrale Populaire,Banca,363.28,364.78,364.76,362.85,237579,2026-05-09
2024-06-17,BCP,Banque Centrale Populaire,Banca,364.28,364.53,366.67,362.65,35954,2026-05-09
2024-06-18,BCP,Banque Centrale Populaire,Banca,370.75,371.05,374.8,364.28,196093,2026-05-09
2024-06-19,BCP,Banque Centrale Populaire,Banca,372.08,371.56,376.36,367.22,362103,2026-05-09
2024-06-20,BCP,Banque Centrale Populaire,Banca,369.25,367.84,369.41,365.08,236999,2026-05-09
2024-06-21,BCP,Banque Centrale Populaire,Banca,370.54,370.41,377.54,366.06,220938,2026-05-09
2024-06-24,BCP,Banque Centrale Populaire,Banca,369.72,366.9,374.87,367.27,211499,2026-05-09
2024-06-25,BCP,Banque Centrale Populaire,Banca,371.96,375.39,375.65,371.16,277136,2026-05-09
2024-06-26,BCP,Banque Centrale Populaire,Banca,375.59,377.2,382.6,370.38,11961,2026-05-09
2024-06-27,BCP,Banque Centrale Populaire,Banca,371.71,375.07,374.97,368.38,22497,2026-05-09
2024-06-28,BCP,Banque Centrale Populaire,Banca,377.05,374.99,384.44,375.46,435767,2026-05-09
2024-07-01,BCP,Banque Centrale Populaire,Banca,375.89,378.74,379.74,371.5,479600,2026-05-09
2024-07-02,BCP,Banque Centrale Populaire,Banca,377.89,380.22,378.75,371.6,266446,2026-05-09
2024-07-03,BCP,Banque Centrale Populaire,Banca,380.69,382.04,386.51,376.69,458971,2026-05-09
2024-07-04,BCP,Banque Centrale Populaire,Banca,382.37,383.33,387.56,375.14,285399,2026-05-09
2024-07-05,BCP,Banque Centrale Populaire,Banca,381.87,380.47,387.77,381.43,145639,2026-05-09
2024-07-08,BCP,Banque Centrale Populaire,Banca,379.63,382.03,386.85,372.61,320991,2026-05-09
2024-07-09,BCP,Banque Centrale Populaire,Banca,378.41,378.42,384.29,374.16,245889,2026-05-09
2024-07-10,BCP,Banque Centrale Populaire,Banca,385.51,382.2,390.22,381.89,189075,2026-05-09
2024-07-11,BCP,Banque Centrale Populaire,Banca,381.51,380.08,388.05,381.4,30389,2026-05-09
2024-07-12,BCP,Banque Centrale Populaire,Banca,378.21,381.5,383.3,371.9,185595,2026-05-09
2024-07-15,BCP,Banque Centrale Populaire,Banca,374.75,377.38,377.81,368.11,395946,2026-05-09
2024-07-16,BCP,Banque Centrale Populaire,Banca,375.36,378.98,382.01,367.92,333720,2026-05-09
2024-07-17,BCP,Banque Centrale Populaire,Banca,368.49,369.43,370.13,362.27,316063,2026-05-09
2024-07-18,BCP,Banque Centrale Populaire,Banca,362.51,360.68,367.69,356.76,223175,2026-05-09
2024-07-19,BCP,Banque Centrale Populaire,Banca,361.37,358.93,367.74,358.7,13358,2026-05-09
2024-07-22,BCP,Banque Centrale Populaire,Banca,355.79,353.56,360.99,350.24,360679,2026-05-09
2024-07-23,BCP,Banque Centrale Populaire,Banca,350.64,347.27,355.53,343.77,262557,2026-05-09
2024-07-24,BCP,Banque Centrale Populaire,Banca,345.25,344.5,350.45,344.05,217596,2026-05-09
2024-07-25,BCP,Banque Centrale Populaire,Banca,341.74,339.63,344.92,337.4,264488,2026-05-09
2024-07-26,BCP,Banque Centrale Populaire,Banca,344.74,344.13,350.77,340.28,115982,2026-05-09
2024-07-29,BCP,Banque Centrale Populaire,Banca,348.7,351.73,350.12,343.84,238129,2026-05-09
2024-07-30,BCP,Banque Centrale Populaire,Banca,356.73,356.23,357.64,356.55,277842,2026-05-09
2024-07-31,BCP,Banque Centrale Populaire,Banca,364.78,367.54,366.86,358.73,338953,2026-05-09
2024-08-01,BCP,Banque Centrale Populaire,Banca,368.23,369.01,372.14,367.48,103079,2026-05-09
2024-08-02,BCP,Banque Centrale Populaire,Banca,372.77,370.88,376.58,371.11,65805,2026-05-09
2024-08-05,BCP,Banque Centrale Populaire,Banca,373.35,372.27,379.48,366.45,172421,2026-05-09
2024-08-06,BCP,Banque Centrale Populaire,Banca,375.68,372.55,378.72,375.58,217849,2026-05-09
2024-08-07,BCP,Banque Centrale Populaire,Banca,384.44,383.16,388.16,378.84,453464,2026-05-09
2024-08-08,BCP,Banque Centrale Populaire,Banca,386.16,387.53,386.26,379.2,347177,2026-05-09
2024-08-09,BCP,Banque Centrale Populaire,Banca,391.5,388.15,394.71,390.16,248483,2026-05-09
2024-08-12,BCP,Banque Centrale Populaire,Banca,387.11,384.83,392.13,384.84,370383,2026-05-09
2024-08-13,BCP,Banque Centrale Populaire,Banca,384.02,383.11,384.14,381.08,402551,2026-05-09
2024-08-14,BCP,Banque Centrale Populaire,Banca,385.45,389.17,387.62,378.94,54041,2026-05-09
2024-08-15,BCP,Banque Centrale Populaire,Banca,386.15,388.35,387.76,382.12,304098,2026-05-09
2024-08-16,BCP,Banque Centrale Populaire,Banca,383.28,385.07,383.6,381.6,280146,2026-05-09
2024-08-19,BCP,Banque Centrale Populaire,Banca,394.35,391.32,398.13,388.86,341927,2026-05-09
2024-08-20,BCP,Banque Centrale Populaire,Banca,395.16,397.38,396.6,389.72,117524,2026-05-09
2024-08-21,BCP,Banque Centrale Populaire,Banca,393.06,395.3,398.9,385.22,228306,2026-05-09
2024-08-22,BCP,Banque Centrale Populaire,Banca,393.78,394.58,400.46,387.28,397001,2026-05-09
2024-08-23,BCP,Banque Centrale Populaire,Banca,393.9,397.76,398.2,392.92,29738,2026-05-09
2024-08-26,BCP,Banque Centrale Populaire,Banca,394.79,393.41,402.54,390.38,282847,2026-05-09
2024-08-27,BCP,Banque Centrale Populaire,Banca,387.24,390.66,390.73,387.12,123776,2026-05-09
2024-08-28,BCP,Banque Centrale Populaire,Banca,393.24,396.5,397.28,388.49,190494,2026-05-09
2024-08-29,BCP,Banque Centrale Populaire,Banca,399.61,395.71,407.52,397.33,486322,2026-05-09
2024-08-30,BCP,Banque Centrale Populaire,Banca,406.66,406.25,408.54,400.82,202971,2026-05-09
2024-09-02,BCP,Banque Centrale Populaire,Banca,408.24,412.14,415.94,403.05,415608,2026-05-09
2024-09-03,BCP,Banque Centrale Populaire,Banca,411.49,408.22,411.84,404.83,316868,2026-05-09
2024-09-04,BCP,Banque Centrale Populaire,Banca,407.21,407.6,410.85,401.89,304443,2026-05-09
2024-09-05,BCP,Banque Centrale Populaire,Banca,411.28,415.22,411.86,407.56,287785,2026-05-09
2024-09-06,BCP,Banque Centrale Populaire,Banca,412.53,412.99,418.55,412.46,351678,2026-05-09
2024-09-09,BCP,Banque Centrale Populaire,Banca,410.25,407.7,415.24,407.49,278449,2026-05-09
2024-09-10,BCP,Banque Centrale Populaire,Banca,414.5,415.18,420.36,407.86,239334,2026-05-09
2024-09-11,BCP,Banque Centrale Populaire,Banca,419.0,416.52,422.14,411.0,290926,2026-05-09
2024-09-12,BCP,Banque Centrale Populaire,Banca,419.3,419.47,422.4,411.97,350401,2026-05-09
2024-09-13,BCP,Banque Centrale Populaire,Banca,421.51,417.92,421.89,417.82,246371,2026-05-09
2024-09-16,BCP,Banque Centrale Populaire,Banca,416.29,417.17,419.2,414.33,87963,2026-05-09
2024-09-17,BCP,Banque Centrale Populaire,Banca,422.5,422.64,430.35,422.0,131987,2026-05-09
2024-09-18,BCP,Banque Centrale Populaire,Banca,417.94,419.95,421.11,409.71,161638,2026-05-09
2024-09-19,BCP,Banque Centrale Populaire,Banca,414.4,415.48,421.29,410.44,134591,2026-05-09
2024-09-20,BCP,Banque Centrale Populaire,Banca,414.71,415.12,421.7,410.32,77766,2026-05-09
2024-09-23,BCP,Banque Centrale Populaire,Banca,420.26,421.86,423.4,417.37,16511,2026-05-09
2024-09-24,BCP,Banque Centrale Populaire,Banca,425.88,422.85,431.26,422.13,124816,2026-05-09
2024-09-25,BCP,Banque Centrale Populaire,Banca,425.85,426.66,426.66,423.18,259432,2026-05-09
2024-09-26,BCP,Banque Centrale Populaire,Banca,429.8,426.98,430.69,426.86,429393,2026-05-09
2024-09-27,BCP,Banque Centrale Populaire,Banca,421.09,424.67,421.5,413.65,276909,2026-05-09
2024-09-30,BCP,Banque Centrale Populaire,Banca,417.46,413.86,422.31,415.79,161426,2026-05-09
2024-10-01,BCP,Banque Centrale Populaire,Banca,413.96,413.38,417.49,406.7,296073,2026-05-09
2024-10-02,BCP,Banque Centrale Populaire,Banca,420.18,421.83,424.79,417.65,169892,2026-05-09
2024-10-03,BCP,Banque Centrale Populaire,Banca,423.48,423.12,427.89,418.53,121576,2026-05-09
2024-10-04,BCP,Banque Centrale Populaire,Banca,424.42,420.96,427.39,420.29,432739,2026-05-09
2024-10-07,BCP,Banque Centrale Populaire,Banca,425.85,426.3,431.62,425.03,81088,2026-05-09
2024-10-08,BCP,Banque Centrale Populaire,Banca,433.87,435.1,440.45,432.91,469379,2026-05-09
2024-10-09,BCP,Banque Centrale Populaire,Banca,432.98,434.74,433.11,431.4,87525,2026-05-09
2024-10-10,BCP,Banque Centrale Populaire,Banca,426.15,425.07,427.92,421.97,23780,2026-05-09
2024-10-11,BCP,Banque Centrale Populaire,Banca,431.71,432.26,437.87,429.43,278733,2026-05-09
2024-10-14,BCP,Banque Centrale Populaire,Banca,432.65,432.22,436.0,428.44,438028,2026-05-09
2024-10-15,BCP,Banque Centrale Populaire,Banca,437.61,439.12,443.41,436.47,365808,2026-05-09
2024-10-16,BCP,Banque Centrale Populaire,Banca,437.37,438.1,440.41,432.15,449155,2026-05-09
2024-10-17,BCP,Banque Centrale Populaire,Banca,432.97,433.19,436.35,432.71,454709,2026-05-09
2024-10-18,BCP,Banque Centrale Populaire,Banca,435.06,432.88,436.44,434.47,114188,2026-05-09
2024-10-21,BCP,Banque Centrale Populaire,Banca,435.11,430.78,437.36,432.86,103326,2026-05-09
2024-10-22,BCP,Banque Centrale Populaire,Banca,436.08,433.24,441.36,429.8,313097,2026-05-09
2024-10-23,BCP,Banque Centrale Populaire,Banca,444.54,441.14,448.39,436.82,75785,2026-05-09
2024-10-24,BCP,Banque Centrale Populaire,Banca,438.68,438.23,445.47,437.41,29309,2026-05-09
2024-10-25,BCP,Banque Centrale Populaire,Banca,440.18,441.17,447.69,432.83,64195,2026-05-09
2024-10-28,BCP,Banque Centrale Populaire,Banca,435.86,433.36,440.58,434.59,35901,2026-05-09
2024-10-29,BCP,Banque Centrale Populaire,Banca,422.31,426.02,428.71,418.01,164648,2026-05-09
2024-10-30,BCP,Banque Centrale Populaire,Banca,422.06,417.9,424.65,417.05,434724,2026-05-09
2024-10-31,BCP,Banque Centrale Populaire,Banca,422.22,424.52,425.72,421.4,477927,2026-05-09
2024-11-01,BCP,Banque Centrale Populaire,Banca,425.38,426.45,431.44,422.01,35464,2026-05-09
2024-11-04,BCP,Banque Centrale Populaire,Banca,424.27,423.2,427.55,420.68,463497,2026-05-09
2024-11-05,BCP,Banque Centrale Populaire,Banca,416.69,412.94,421.59,413.01,288404,2026-05-09
2024-11-06,BCP,Banque Centrale Populaire,Banca,412.57,413.62,414.1,407.38,134997,2026-05-09
2024-11-07,BCP,Banque Centrale Populaire,Banca,419.09,418.13,424.12,417.29,307584,2026-05-09
2024-11-08,BCP,Banque Centrale Populaire,Banca,414.89,418.51,422.04,408.69,367226,2026-05-09
2024-11-11,BCP,Banque Centrale Populaire,Banca,422.77,423.13,430.11,422.25,377727,2026-05-09
2024-11-12,BCP,Banque Centrale Populaire,Banca,428.09,431.85,434.29,427.18,66683,2026-05-09
2024-11-13,BCP,Banque Centrale Populaire,Banca,426.46,424.08,432.82,420.81,396350,2026-05-09
2024-11-14,BCP,Banque Centrale Populaire,Banca,422.73,424.64,427.45,420.44,182502,2026-05-09
2024-11-15,BCP,Banque Centrale Populaire,Banca,428.05,429.05,433.06,424.4,405203,2026-05-09
2024-11-18,BCP,Banque Centrale Populaire,Banca,426.81,428.85,427.95,421.16,166177,2026-05-09
2024-11-19,BCP,Banque Centrale Populaire,Banca,418.89,416.5,422.61,418.79,88484,2026-05-09
2024-11-20,BCP,Banque Centrale Populaire,Banca,421.72,423.11,425.52,413.5,259819,2026-05-09
2024-11-21,BCP,Banque Centrale Populaire,Banca,423.83,423.81,431.95,417.49,416242,2026-05-09
2024-11-22,BCP,Banque Centrale Populaire,Banca,429.62,431.71,433.32,425.5,340453,2026-05-09
2024-11-25,BCP,Banque Centrale Populaire,Banca,431.42,429.93,436.16,427.3,318071,2026-05-09
2024-11-26,BCP,Banque Centrale Populaire,Banca,428.58,431.92,433.15,425.06,216486,2026-05-09
2024-11-27,BCP,Banque Centrale Populaire,Banca,435.11,431.49,440.65,432.95,460751,2026-05-09
2024-11-28,BCP,Banque Centrale Populaire,Banca,442.24,444.96,448.86,438.91,315090,2026-05-09
2024-11-29,BCP,Banque Centrale Populaire,Banca,443.48,446.68,445.48,439.93,398647,2026-05-09
2024-12-02,BCP,Banque Centrale Populaire,Banca,443.8,446.62,448.49,435.4,459777,2026-05-09
2024-12-03,BCP,Banque Centrale Populaire,Banca,436.76,436.87,443.97,431.31,151449,2026-05-09
2024-12-04,BCP,Banque Centrale Populaire,Banca,433.57,433.04,437.59,426.91,63592,2026-05-09
2024-12-05,BCP,Banque Centrale Populaire,Banca,437.53,441.87,439.97,431.1,148419,2026-05-09
2024-12-06,BCP,Banque Centrale Populaire,Banca,434.6,432.25,440.29,430.73,305920,2026-05-09
2024-12-09,BCP,Banque Centrale Populaire,Banca,427.01,427.41,434.05,420.17,406999,2026-05-09
2024-12-10,BCP,Banque Centrale Populaire,Banca,444.92,446.44,445.48,438.64,65798,2026-05-09
2024-12-11,BCP,Banque Centrale Populaire,Banca,437.11,438.87,443.9,430.44,145370,2026-05-09
2024-12-12,BCP,Banque Centrale Populaire,Banca,448.94,446.28,456.32,448.48,342348,2026-05-09
2024-12-13,BCP,Banque Centrale Populaire,Banca,447.29,448.67,451.42,446.79,358351,2026-05-09
2024-12-16,BCP,Banque Centrale Populaire,Banca,446.83,449.68,455.62,443.34,372500,2026-05-09
2024-12-17,BCP,Banque Centrale Populaire,Banca,443.23,439.24,450.2,442.56,458377,2026-05-09
2024-12-18,BCP,Banque Centrale Populaire,Banca,447.39,451.07,454.31,445.47,332796,2026-05-09
2024-12-19,BCP,Banque Centrale Populaire,Banca,439.66,435.52,446.24,436.05,437700,2026-05-09
